SAMPLE_ID,lon,lat,LOI_PCT,PH_CACL2,DATASOURCE,DATASET,OBJECTID,A_PHLOI_ID,X_ITM,Y_ITM,GLOBALID
559464A,-6.435199798782075,54.768202984357444,16.63,4.83,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14668,IE_GSI_GSNI_ApHLOI_14668,700692.181,892258.326,{3348A22E-B617-40F0-BEBC-9739D68848CE}
559465A,-6.436415278208663,54.06982048451176,7.640000000000001,4.91,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14669,IE_GSI_GSNI_ApHLOI_14669,702339.255,814541.0,{06835DB7-0A25-4530-973A-7E7296FF4961}
559466A,-6.448987282498546,54.78269153538272,96.35000000000001,2.97,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14670,IE_GSI_GSNI_ApHLOI_14670,699769.389,893850.987,{B4C6B147-22FC-406E-A648-C7C32452148E}
559467A,-6.423380053593011,54.75888621326024,15.35,4.96,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14671,IE_GSI_GSNI_ApHLOI_14671,701476.007,891238.543,{5186F6B1-D137-4E68-9120-BC8B82F8F427}
559469A,-6.301512479725654,54.11047225090745,20.45,4.11,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14672,IE_GSI_GSNI_ApHLOI_14672,711059.46,819267.945,{5672C861-CF96-4527-9E49-751905D36264}
559470A,-6.361936927936864,54.776255573440935,15.36,4.98,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14673,IE_GSI_GSNI_ApHLOI_14673,705385.167,893262.1,{DFB9A018-3083-4B38-B28C-77C7C95EBDC8}
559471A,-6.39008225298811,54.72695949611479,14.64,4.69,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14674,IE_GSI_GSNI_ApHLOI_14674,703700.508,887734.289,{6589AFDC-A6E1-4FEE-BA05-E0E1EBE34002}
559472A,-6.391942875230681,54.13229045133212,13.790000000000001,5.18,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14675,IE_GSI_GSNI_ApHLOI_14675,705091.738,821557.479,{4B593991-7732-4E6B-ADD2-2D08CC9F657D}
559473A,-6.432122991459604,54.949197044041576,95.01,2.97,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14676,IE_GSI_GSNI_ApHLOI_14676,700439.316,912405.007,{E4F7C1F7-6878-48D4-A416-210458F61983}
559474A,-6.455913113731605,54.74411293759393,8.07,4.66,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14677,IE_GSI_GSNI_ApHLOI_14677,699418.443,889547.911,{9D4AD31C-7F92-48DC-9B1D-C2E9E76923B0}
559476A,-6.556777548671414,54.91451918781413,19.490000000000002,5.36,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14678,IE_GSI_GSNI_ApHLOI_14678,692534.037,908373.895,{8586B64D-0560-44D4-9D86-EE100B88F873}
559477A,-6.601727338907148,54.92196214880244,21.46,5.23,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14679,IE_GSI_GSNI_ApHLOI_14679,689635.675,909143.74,{48E1C8C4-7B55-4C95-9D65-8D375120B02C}
559479A,-6.345124738262714,54.73656904111631,12.950000000000001,5.34,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14680,IE_GSI_GSNI_ApHLOI_14680,706570.892,888871.039,{2D53316C-238B-48A9-B5F5-9654CC43405D}
559480A,-6.4472935130087405,54.080419888888585,7.69,4.57,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14681,IE_GSI_GSNI_ApHLOI_14681,701601.421,815704.753,{DF686DCF-D05B-479A-BDF7-848E7934E546}
559482A,-6.478216180093753,54.92599404188241,17.03,5.28,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14682,IE_GSI_GSNI_ApHLOI_14682,697542.945,909757.582,{0D94F236-1762-4E6B-B8E9-C6072CD0CEAF}
559483A,-6.383849284842807,54.754071408616404,11.73,5.33,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14683,IE_GSI_GSNI_ApHLOI_14683,704032.4500000001,890760.639,{F5469030-FE14-4B48-BB17-C931B79A12D6}
559484A,-6.380035011250119,54.7165567769318,10.870000000000001,5.5,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14684,IE_GSI_GSNI_ApHLOI_14684,704374.357,886591.532,{90E5656E-8302-4334-B1E4-FB686AB2AAAE}
559485A,-6.626247813350434,54.93609440684746,18.62,4.98,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14685,IE_GSI_GSNI_ApHLOI_14685,688033.034,910685.416,{9A32E5CE-F8E5-4A67-B8ED-BD3EA45BBD7F}
559487A,-6.541176009624424,54.90997579766372,10.0,5.44,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14686,IE_GSI_GSNI_ApHLOI_14686,693544.814,907888.995,{2E4F08F8-E9F4-498F-A926-B8979912AC51}
559488A,-6.407791460493979,54.77054144626493,12.61,4.88,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14687,IE_GSI_GSNI_ApHLOI_14687,702449.802,892558.258,{2DCDDBA9-36F5-4571-AA67-0A32B5D43389}
559489A,-6.366814080575919,54.763986201202584,13.450000000000001,4.95,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14688,IE_GSI_GSNI_ApHLOI_14688,705103.223,891889.395,{8939611F-91DC-465E-B055-257D2CFB93F4}
559490A,-6.314805942234246,54.106957349921224,40.24,3.5300000000000002,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14689,IE_GSI_GSNI_ApHLOI_14689,710199.637,818856.037,{3938980C-89B3-4DE1-84A0-36FC7619B08C}
559491A,-6.442715940381113,54.75213754767664,13.66,4.97,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14690,IE_GSI_GSNI_ApHLOI_14690,700248.269,890459.713,{AD59E31F-0CE5-4720-9569-C7F38A04FC20}
559492A,-6.525136909302947,54.93155849872983,16.48,5.32,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14691,IE_GSI_GSNI_ApHLOI_14691,694522.61,910312.472,{C40143B8-00BB-4BDD-8655-249444C5228F}
559493A,-6.391436062475575,54.704148824231346,11.01,5.32,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14692,IE_GSI_GSNI_ApHLOI_14692,703671.502,885193.833,{D4078917-A1B7-444C-A25E-71EDF3EEF9E3}
559494A,-6.452406849894261,54.16795328031758,11.42,4.93,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14693,IE_GSI_GSNI_ApHLOI_14693,701053.624,825437.663,{2BDCE003-ADC7-4180-9329-DCFEB56C6CE6}
559495A,-6.389318854459921,54.74424373597484,16.29,4.95,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14694,IE_GSI_GSNI_ApHLOI_14694,703705.516,889658.876,{42A27970-7562-4902-9ED3-74E891B03025}
559496A,-6.353527078012933,54.71354024793591,12.09,4.69,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14695,IE_GSI_GSNI_ApHLOI_14695,706089.985,886295.592,{8E4D0DEF-6221-4DA9-AD53-5411EF34FA77}
559497A,-6.458706740791113,54.72739333776622,19.52,5.5600000000000005,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14696,IE_GSI_GSNI_ApHLOI_14696,699279.464,887683.311,{86B4C262-D38A-4363-B642-396AD3E65C38}
559498A,-6.4574443645027975,54.15767644265907,10.73,5.32,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14697,IE_GSI_GSNI_ApHLOI_14697,700749.679,824286.912,{2F45304F-ABAC-4E6B-8E64-83A4F20E6F52}
559499A,-6.324294685167925,54.112804384537654,15.11,5.47,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14698,IE_GSI_GSNI_ApHLOI_14698,709563.777,819491.903,{6DE8AAF2-9792-4306-AE21-EDB94DECC798}
559500A,-6.608536911720156,54.90859196225932,18.19,4.83,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14699,IE_GSI_GSNI_ApHLOI_14699,689228.756,907647.063,{CAF522DD-37EF-4803-BFCC-444074FB69CB}
559501A,-6.552981288464234,54.93252209143547,23.5,4.75,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14700,IE_GSI_GSNI_ApHLOI_14700,692736.003,910382.463,{CBE1CF3F-EBD2-48BF-929E-56ED661D0A1E}
559502A,-6.474094726822678,54.75409970801314,8.35,5.05,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14701,IE_GSI_GSNI_ApHLOI_14701,698223.708,890633.682,{B353CF18-4ED7-40A9-A936-243DE0DA13C1}
559503A,-6.296607862480069,54.941920299916156,19.89,5.17,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14702,IE_GSI_GSNI_ApHLOI_14702,709139.391,911798.124,{C5815284-8C7A-4739-8DA0-8941F0B891A8}
559504A,-6.428369938777203,54.91377948726197,18.42,5.03,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14703,IE_GSI_GSNI_ApHLOI_14703,700768.231,908468.85,{50C617CA-735A-4CB5-A97D-AD75FB84497B}
559505A,-6.4160699004125625,54.906136242672424,14.91,4.93,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14704,IE_GSI_GSNI_ApHLOI_14704,701576.051,907636.027,{9A3A261A-C3D8-4467-820C-DE252AB40FBC}
559506A,-6.312005530429485,54.90926283279978,44.96,4.59,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14705,IE_GSI_GSNI_ApHLOI_14705,708240.585,908139.909,{B8143F6F-31EB-4C90-A8AF-CA8F04118F68}
559507A,-6.664153758426791,54.855845185176626,13.74,4.92,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14706,IE_GSI_GSNI_ApHLOI_14706,685774.473,901707.353,{830DF350-A5F2-4842-9E1E-48CE36CF6EDF}
559508A,-6.281076362502972,54.92884555594875,17.64,5.0200000000000005,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14707,IE_GSI_GSNI_ApHLOI_14707,710170.161,910367.43,{D33BFF58-091F-4D95-8ADB-E973C861DA63}
559510A,-6.429682437751979,54.930128965772,95.4,3.33,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14708,IE_GSI_GSNI_ApHLOI_14708,700643.265,910286.461,{CF2FC48E-1F87-4840-B058-384C043177F8}
559512A,-6.589129560262225,54.86254274369868,13.24,5.15,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14709,IE_GSI_GSNI_ApHLOI_14709,690576.434,902547.152,{7B6E1A53-474A-4F5E-B225-759889C4451F}
559513A,-6.578027115801249,54.87133398587397,14.200000000000001,5.12,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14710,IE_GSI_GSNI_ApHLOI_14710,691269.288,903539.937,{E24FEC2F-61F9-4129-8C95-98E5CA57A9D8}
559515A,-6.370999433052567,54.914128855906974,13.77,5.47,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14711,IE_GSI_GSNI_ApHLOI_14711,704445.422,908591.817,{99FD0308-ABBB-4E73-A441-A9B1FCC4C6FD}
559516A,-6.623006872190709,54.86107207427185,12.15,5.2,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14712,IE_GSI_GSNI_ApHLOI_14712,688404.905,902340.205,{60BC666A-0AB1-4ED9-9050-8B64A2610637}
559517A,-6.371284135267175,54.95224216387138,19.8,4.76,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14713,IE_GSI_GSNI_ApHLOI_14713,704328.458,912832.908,{7B5AAE7D-A276-48AA-A1B4-68E5DB575F3B}
559518A,-6.621628820916062,54.843035311587094,5.45,6.36,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14714,IE_GSI_GSNI_ApHLOI_14714,688532.865,900334.635,{63E4112B-6855-43DE-8090-158224DA6A66}
559519A,-6.31873938249848,54.901836620918054,20.07,4.79,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14715,IE_GSI_GSNI_ApHLOI_14715,707828.674,907303.088,{5847760D-0369-403E-B10A-43DB0E5C6609}
559520A,-6.530619021790019,54.87704019337532,14.31,5.62,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14716,IE_GSI_GSNI_ApHLOI_14716,694298.631,904237.776,{03143C3E-408F-4A67-91F7-57A15A7B5C94}
559521A,-6.603669360184414,54.946940701366124,20.35,4.8100000000000005,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14717,IE_GSI_GSNI_ApHLOI_14717,689455.729,911921.145,{B5CB9E48-4F5D-451F-9DB0-FC755E33B680}
559522A,-6.485608995438489,54.904848916511334,12.08,5.44,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14718,IE_GSI_GSNI_ApHLOI_14718,697120.028,907394.09,{64785C3B-AEA0-4F03-9BA4-DEB4792029EA}
559523A,-6.293947167343109,54.90193119757692,17.64,4.97,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14719,IE_GSI_GSNI_ApHLOI_14719,709418.324,907352.076,{E2E7E179-B95F-4615-B907-9B5920458CB6}
559524A,-6.637977372866827,54.874338984741556,13.75,4.69,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14720,IE_GSI_GSNI_ApHLOI_14720,687415.129,903797.897,{8DCB0527-E793-4D29-AE76-1EA1800C0F9F}
559525A,-6.559758289495106,54.95330073407145,13.370000000000001,4.57,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14721,IE_GSI_GSNI_ApHLOI_14721,692254.119,912685.971,{F6CD42B4-0FE7-40B7-9749-8C14F707C4E7}
559526A,-6.617240695887005,54.8839326603777,11.72,5.33,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14722,IE_GSI_GSNI_ApHLOI_14722,688724.851,904891.657,{57F859C6-F684-4A71-953C-44469B1C222F}
559527A,-6.413139972648136,54.88668393446577,26.17,5.17,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14723,IE_GSI_GSNI_ApHLOI_14723,701812.992,905475.49,{0B1436DF-3798-4D68-A719-2F2D535DAC98}
559529A,-6.3528009648706005,54.90724439239731,22.3,4.87,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14724,IE_GSI_GSNI_ApHLOI_14724,705630.16,907852.973,{B1CFFF42-DA32-463F-AB57-3A5EA5ABD45B}
559530A,-6.349595045659959,54.92538431006239,19.56,5.16,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14725,IE_GSI_GSNI_ApHLOI_14725,705788.129,909876.539,{87A24239-EB5E-41F3-B294-2333FA93E2FE}
559531A,-6.520703678452891,54.76062462845196,4.6000000000000005,4.83,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14726,IE_GSI_GSNI_ApHLOI_14726,695208.364,891295.549,{06B31210-1527-4A84-9111-40590DFEE1F1}
559532A,-6.264502995090245,54.921728237845144,19.39,4.94,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14727,IE_GSI_GSNI_ApHLOI_14727,711251.921,909601.593,{27C90E5D-7AA3-4AE9-94ED-C5A89F60DEC9}
559533A,-6.495728762187062,54.755861362184504,8.69,5.68,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14728,IE_GSI_GSNI_ApHLOI_14728,696827.011,890799.65,{1C524FC2-6A7A-4AAA-A5D2-22C639355BF2}
559534A,-6.469174648690979,54.911874848875115,16.57,5.21,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14729,IE_GSI_GSNI_ApHLOI_14729,698156.804,908198.915,{C9E9750D-E409-44F2-A211-60470A85F576}
559535A,-6.326016692048277,54.94022665295971,18.48,5.11,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14730,IE_GSI_GSNI_ApHLOI_14730,707259.807,911564.176,{17569D1A-6CCE-4996-B249-DC8458F6E263}
559536A,-6.404918738772307,54.91094942056417,50.59,4.8500000000000005,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14731,IE_GSI_GSNI_ApHLOI_14731,702278.898,908187.907,{7FCD092E-2EDD-4DDF-9800-AC9F7ABABC69}
559538A,-6.439278307190093,54.790203357908936,16.29,5.07,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14732,IE_GSI_GSNI_ApHLOI_14732,700375.262,894700.803,{DBBEA97C-7CB6-46E9-9A5D-91E01EF96008}
559539A,-6.463699884965055,54.89963276216788,21.03,5.03,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14733,IE_GSI_GSNI_ApHLOI_14733,698537.715,906844.204,{222B29B6-2285-4B3A-A4A3-03C1718AFAA6}
559540A,-6.3857880647418135,54.92452289769885,25.67,5.11,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14734,IE_GSI_GSNI_ApHLOI_14734,703470.64,909726.575,{9FE5CF7B-99DE-49DC-91C1-AF249F5CDC81}
559541A,-6.617702484627894,54.954593327789944,12.290000000000001,5.8,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14735,IE_GSI_GSNI_ApHLOI_14735,688539.934,912754.97,{6068BD94-F09A-4579-AF9B-591C81B8CAD5}
559542A,-6.591506980907565,54.87877680576659,12.05,5.38,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14736,IE_GSI_GSNI_ApHLOI_14736,690387.485,904350.766,{977CA9AB-28DB-4565-A47F-E258C38EDEB1}
559544A,-6.278889717277192,54.946072850746155,22.66,4.67,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14737,IE_GSI_GSNI_ApHLOI_14737,710263.142,912288.018,{AB297A9D-9CEB-4C0A-AEBA-6C6A7EE22F85}
559545A,-6.57600066178202,54.884623985837884,14.82,5.7700000000000005,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14738,IE_GSI_GSNI_ApHLOI_14738,691369.275,905021.618,{607A331C-39B3-47CE-833D-050AA35AEE04}
559546A,-6.591691938168712,54.94937179800191,15.88,4.58,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14739,IE_GSI_GSNI_ApHLOI_14739,690217.564,912207.081,{BD1B97FB-D3E6-4603-A50E-C8244A975954}
559547A,-6.495349814273591,54.90034334247743,85.58,4.64,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14740,IE_GSI_GSNI_ApHLOI_14740,696506.161,906879.203,{956F6CF3-562D-4F84-8EC2-B16E839BF643}
559548A,-6.438438937959962,54.894980472150614,32.69,4.83,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14741,IE_GSI_GSNI_ApHLOI_14741,700169.356,906362.304,{3D30ED75-7858-4825-AEE0-FB2CDC8C72B9}
559549A,-6.277694288877715,54.91051520001508,15.42,4.83,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14742,IE_GSI_GSNI_ApHLOI_14742,710437.1,908332.865,{19090320-2506-4BD5-8A36-593E254B8565}
559550A,-6.265870835445464,54.903707806350035,34.63,4.73,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14743,IE_GSI_GSNI_ApHLOI_14743,711213.928,907594.023,{6882B873-AC73-4CBC-9AF1-3335DF8DCA6F}
559551A,-6.293808230723147,54.92327522716822,28.46,5.0,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14744,IE_GSI_GSNI_ApHLOI_14744,709369.338,909727.567,{7C05639E-06FC-4444-ABA0-783177DA1F11}
559552A,-6.682853453950541,54.84777567033414,14.72,4.94,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14745,IE_GSI_GSNI_ApHLOI_14745,684590.724,900786.556,{C4F9958E-CAD3-4BCE-9DAC-6649BF5B8718}
559553A,-6.494285626708895,54.87539131460563,14.93,4.87,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14746,IE_GSI_GSNI_ApHLOI_14746,696634.12,904103.797,{BFB5487B-3577-48A9-B068-743B6958B268}
559554A,-6.44636953426053,54.90194577702181,21.48,5.07,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14747,IE_GSI_GSNI_ApHLOI_14747,699643.474,907126.141,{D128852C-44B4-4C94-8AF9-6B97E5E5CEC1}
559555A,-6.5172154112830425,54.87377789209729,17.64,5.14,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14748,IE_GSI_GSNI_ApHLOI_14748,695166.4400000001,903892.847,{9CF6F973-F5EF-4CB9-BC97-C60E04BD7C86}
559556A,-6.690337330761211,54.86472769709718,17.5,4.89,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14749,IE_GSI_GSNI_ApHLOI_14749,684074.849,902664.155,{66CDB3CF-16A3-41D8-A9AB-00F20AF7C127}
559557A,-6.308014272865258,54.9319187792439,22.41,4.83,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14750,IE_GSI_GSNI_ApHLOI_14750,708435.545,910667.367,{08B02F1E-1E4F-44AB-83E7-93CFD8A6CEEE}
559559A,-6.308565715035145,54.95111614251251,21.79,5.12,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14751,IE_GSI_GSNI_ApHLOI_14751,708348.567,912802.909,{32E8B231-E52C-45BE-8391-A7009D6F9947}
559560A,-6.402786824104812,54.9340637254604,57.39,4.95,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14752,IE_GSI_GSNI_ApHLOI_14752,702356.888,910763.355,{6C120D43-9777-436C-A82F-65BECB586981}
559561A,-6.53921763100514,54.889999571218674,11.93,4.8500000000000005,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14753,IE_GSI_GSNI_ApHLOI_14753,693716.765,905668.471,{6C30F7A5-6662-4B20-8145-DDC7818C9785}
559563A,-6.501076478551552,54.935010297179765,33.55,5.16,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14754,IE_GSI_GSNI_ApHLOI_14754,696056.275,910729.378,{C01B64A7-AEB8-4706-AAB4-A8263A026400}
559564A,-6.63670130244601,54.94532136245619,14.22,5.39,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14755,IE_GSI_GSNI_ApHLOI_14755,687343.191,911699.202,{336FF110-8C4B-4722-88C4-7CE186A1AAFB}
559565A,-6.370841669845579,54.934241610193126,23.93,4.73,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14756,IE_GSI_GSNI_ApHLOI_14756,704403.437,910830.337,{E198C53B-7EC9-474F-A10F-2A8084C4150C}
559566A,-6.647216598362261,54.87802669870325,20.37,5.2,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14757,IE_GSI_GSNI_ApHLOI_14757,686814.263,904196.814,{83C23D89-F8FB-4B1F-A3A9-6CECC6DD2490}
559567A,-6.418298948023857,54.92483362838214,94.06,3.63,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14758,IE_GSI_GSNI_ApHLOI_14758,701386.099,909713.582,{9D603D5D-D1C3-4AF7-875D-FE693FF7EE00}
559568A,-6.584011408409701,54.935654544414554,20.57,5.12,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14759,IE_GSI_GSNI_ApHLOI_14759,690740.441,910690.404,{DD1D5EDA-86C2-49F5-8C4C-080F22CA9780}
559569A,-6.606613869438979,54.86902420057521,34.19,4.9,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14760,IE_GSI_GSNI_ApHLOI_14760,689439.685,903246.007,{DC860880-FD5F-4C9E-ADF0-64B1A2724565}
559570A,-6.48240886605265,54.88464947058454,9.11,5.55,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14761,IE_GSI_GSNI_ApHLOI_14761,697373.963,905150.571,{420AF8FC-C174-409B-B6B5-88B4B699C270}
559571A,-6.569283613168169,54.92200669119061,13.870000000000001,4.8500000000000005,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14762,IE_GSI_GSNI_ApHLOI_14762,691715.221,909190.723,{554424C1-333B-4E0B-B60F-5CE44A4B0A81}
559572A,-6.384424182557275,54.942202916990276,18.12,5.28,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14763,IE_GSI_GSNI_ApHLOI_14763,703512.636,911696.153,{555D87B0-18DE-44B1-9AD3-4F324A7A016B}
559573A,-6.588095165214747,54.916180798878216,19.35,4.83,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14764,IE_GSI_GSNI_ApHLOI_14764,690522.478,908517.871,{5B6E710B-9574-4473-9DB5-A7C65B57940B}
559574A,-6.658425572770091,54.84687032161829,11.61,5.1000000000000005,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14765,IE_GSI_GSNI_ApHLOI_14765,686161.383,900715.564,{F276494C-D63A-4820-84E2-4E4C33591F42}
559575A,-6.611965629119325,54.85652640954203,12.370000000000001,5.26,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14766,IE_GSI_GSNI_ApHLOI_14766,689123.746,901848.308,{B6A8FACD-ACD0-4EB8-A262-F0C38D772A65}
559578A,-6.393805185630578,54.9503677466735,18.91,5.36,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14767,IE_GSI_GSNI_ApHLOI_14767,702890.775,912590.962,{3A30ED8B-0888-4227-9D9F-2F0D56DC0903}
559579A,-6.495310638604568,54.91434845135169,13.97,4.91,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14768,IE_GSI_GSNI_ApHLOI_14768,696475.174,908437.868,{02BC47A6-3C7D-4304-B7FD-540C3E8B21E6}
559581A,-6.342480144188937,54.9280814655385,25.53,5.13,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14769,IE_GSI_GSNI_ApHLOI_14769,706237.031,910187.472,{4B5B1A8B-B29A-41F2-A0E3-FCDF1C6797C1}
559582A,-6.652615372967879,54.95150874432628,15.67,5.0200000000000005,Geological Survey of Northern Ireland (GSNI),Regional_Soils_A_XRF,14770,IE_GSI_GSNI_ApHLOI_14770,686310.421,912368.063,{6AAC3E21-BDCD-4340-8040-D224C670CA6D}
